posicao_risco,id_municipio,uf,regiao,n_alunos,taxa_prevista,taxa_observada,risco_previsto,meta_alfabetizacao_2024,gap_meta_2024,gap_meta_2026,risco_de_perder_meta_2024,situacao_historico,em_treino
931,1101757,RO,Norte,115,0.46676525,0.5565217391304348,0.5332347,43.54,3.1365251159667977,-10.493474884033205,False,completo,True
932,2609303,PE,Nordeste,166,0.4668718,0.5783132530120482,0.5331282,42.17,4.517179565429686,-9.57282043457031,False,completo,True
933,4317509,RS,Sul,612,0.46705374,0.43137254901960786,0.5329462,66.92,-20.214624328613283,-25.04462432861328,True,completo,True
934,2208601,PI,Nordeste,50,0.46706188,0.48,0.5329381,20.78,25.926188201904296,7.2961882019043,False,completo,True
935,4300406,RS,Sul,501,0.4671533,0.45109780439121755,0.5328467,,,,False,completo,True
936,1303700,AM,Norte,555,0.4677532,0.418018018018018,0.5322468,63.05,-16.27467803955078,-22.614678039550782,True,completo,True
937,1502756,PA,Norte,250,0.46778435,0.544,0.53221565,46.82,-0.041565246582031534,-12.541565246582032,True,completo,True
938,2414001,RN,Nordeste,137,0.46794462,0.40145985401459855,0.5320554,48.84,-2.0455358886718784,-13.825535888671872,True,completo,True
939,2102507,MA,Nordeste,72,0.46804708,0.3194444444444444,0.5319529,57.7,-10.895293426513675,-19.325293426513667,True,completo,True
940,1200344,AC,Norte,189,0.46829182,0.43386243386243384,0.5317082,,,-9.64081832885742,False,ausente,True
941,1504976,PA,Norte,182,0.46831572,0.532967032967033,0.5316843,50.09,-3.2584265136718784,-14.578426513671872,True,completo,True
942,2901304,BA,Nordeste,136,0.46836132,0.47794117647058826,0.5316387,50.48,-3.64386795043945,-14.813867950439452,True,completo,True
943,4321204,RS,Sul,489,0.46859264,0.45194274028629855,0.53140736,66.57,-19.710735626220696,-24.670735626220704,True,completo,True
944,2209872,PI,Nordeste,45,0.4687091,0.4444444444444444,0.5312909,34.14,12.73091064453125,-3.7290893554687514,False,completo,True
945,3162450,MG,Sudeste,62,0.46876198,0.3387096774193548,0.531238,47.08,-0.20380218505859204,-12.60380218505859,True,completo,True
946,2109502,MA,Nordeste,283,0.46880284,0.5335689045936396,0.5311972,,,-15.64971664428711,False,completo,True
947,4311775,RS,Sul,50,0.46883512,0.38,0.5311649,,,,False,completo,True
948,4310538,RS,Sul,53,0.46933845,0.37735849056603776,0.5306616,62.43,-15.496154479980468,-22.076154479980474,True,completo,True
949,4302709,RS,Sul,186,0.469471,0.5,0.530529,55.99,-9.042898406982424,-18.13289840698242,True,completo,False
950,4318507,RS,Sul,242,0.46971515,0.43388429752066116,0.5302849,58.23,-11.258484344482419,-19.478484344482425,True,completo,True
951,2103802,MA,Nordeste,170,0.4700463,0.4411764705882353,0.5299537,46.62,0.3846310424804713,-12.185368957519529,False,completo,True
952,2401107,RN,Nordeste,176,0.4701539,0.42613636363636365,0.5298461,56.82,-9.804611511230469,-18.574611511230472,True,completo,False
953,2701803,AL,Nordeste,157,0.47063863,0.3885350318471338,0.52936137,49.37,-2.3061381530761693,-13.886138153076175,True,completo,True
954,2913002,BA,Nordeste,91,0.47096848,0.37362637362637363,0.5290315,65.11,-18.013152465820312,-23.543152465820313,True,completo,True
955,1702158,TO,Norte,63,0.47117385,0.38095238095238093,0.5288261,44.23,2.8873858642578156,-10.51261413574219,False,completo,True
956,2931004,BA,Nordeste,97,0.47144848,0.4742268041237113,0.5285515,62.26,-15.115152130126951,-21.76515213012695,True,completo,True
957,4321303,RS,Sul,226,0.4715218,0.26548672566371684,0.5284782,54.6,-7.447820281982423,-17.06782028198242,True,completo,False
958,1304005,AM,Norte,181,0.47156262,0.43646408839779005,0.5284374,,,-6.7537385559082,False,completo,True
959,2516102,PB,Nordeste,111,0.47171086,0.46846846846846846,0.52828914,40.39,6.781085357666015,-7.8789146423339815,False,completo,False
960,4323457,RS,Sul,32,0.47203386,0.4375,0.52796614,54.11,-6.906615600585937,-16.71661560058594,True,completo,True
961,1703867,TO,Norte,57,0.47212088,0.5263157894736842,0.5278791,22.48,24.73208953857422,6.192089538574216,False,completo,True
962,2500601,PB,Nordeste,216,0.4722264,0.3101851851851852,0.5277736,61.09,-13.867359008789066,-20.977359008789065,True,completo,True
963,4203402,SC,Sul,63,0.47225764,0.4603174603174603,0.5277424,47.83,-0.6042347717285139,-12.744234771728514,True,completo,True
964,2501153,PB,Nordeste,22,0.47230598,0.36363636363636365,0.527694,32.22,15.010598449707032,-1.9294015502929653,False,completo,True
965,3302601,RJ,Sudeste,429,0.4726508,0.4172494172494173,0.52734923,52.84,-5.574920501708988,-15.864920501708987,True,completo,False
966,2904308,BA,Nordeste,147,0.47275087,0.47619047619047616,0.5272491,57.86,-10.58491455078125,-18.954914550781254,True,completo,True
967,2205557,PI,Nordeste,94,0.4728046,0.5851063829787234,0.5271954,28.81,18.470460357666017,0.8004603576660188,False,completo,True
968,2807303,SE,Nordeste,38,0.4731257,0.42105263157894735,0.5268743,24.28,23.03256866455078,4.662568664550783,False,completo,False
969,2706703,AL,Nordeste,623,0.4732051,0.4301765650080257,0.5267949,47.02,0.3005108642578094,-12.12948913574219,False,completo,True
970,4310603,RS,Sul,327,0.47331533,0.4892966360856269,0.52668464,,,,False,completo,True
971,4317103,RS,Sul,680,0.47343162,0.4764705882352941,0.5265684,54.72,-7.376837463378905,-16.956837463378903,True,completo,False
972,3305554,RJ,Sudeste,980,0.47344467,0.5091836734693878,0.5265553,51.95,-4.605532836914065,-15.225532836914063,True,completo,True
973,4309050,RS,Sul,68,0.47353345,0.3382352941176471,0.52646655,67.53,-20.176656036376954,-24.756656036376953,True,completo,True
974,4313656,RS,Sul,151,0.47373876,0.4966887417218543,0.5262612,57.88,-10.506125335693362,-18.866125335693354,True,completo,True
975,4313490,RS,Sul,35,0.47403145,0.37142857142857144,0.52596855,65.03,-17.62685516357422,-23.186855163574222,True,completo,True
976,4306601,RS,Sul,312,0.47421655,0.4807692307692308,0.5257834,61.19,-13.768346252441404,-20.83834625244141,True,completo,False
977,2112100,MA,Nordeste,293,0.47423655,0.44368600682593856,0.52576345,47.97,-0.546343536376952,-12.636343536376955,True,completo,False
978,2922755,BA,Nordeste,49,0.47431833,0.4897959183673469,0.5256817,55.22,-7.788168640136718,-17.178168640136718,True,completo,True
979,4311718,RS,Sul,50,0.47432214,0.5,0.52567786,69.08,-21.647787170410155,-25.63778717041015,True,completo,True
980,2706604,AL,Nordeste,78,0.4744826,0.38461538461538464,0.5255174,43.67,3.7782612609863264,-9.81173873901367,False,completo,True
981,4307005,RS,Sul,929,0.47463644,0.4682454251883746,0.52536356,64.31,-16.846357879638674,-22.69635787963867,True,completo,True
982,4311734,RS,Sul,36,0.47466797,0.5555555555555556,0.52533203,68.47,-21.003203125,-25.223203124999998,True,completo,True
983,2915700,BA,Nordeste,68,0.47476202,0.36764705882352944,0.525238,63.04,-15.563796081542968,-21.903796081542964,True,completo,True
984,2919058,BA,Nordeste,58,0.47477132,0.43103448275862066,0.5252287,59.2,-11.722869110107425,-19.562869110107428,True,completo,False
985,4304705,RS,Sul,547,0.47477642,0.46617915904936014,0.5252236,66.52,-19.042357940673824,-24.022357940673828,True,completo,True
986,4304689,RS,Sul,85,0.4747788,0.5294117647058824,0.5252212,69.65,-22.172121429443365,-25.94212142944336,True,completo,True
987,1702406,TO,Norte,85,0.47519353,0.611764705882353,0.5248065,41.11,6.409351959228516,-8.020648040771484,False,completo,True
988,4302303,RS,Sul,128,0.4755287,0.4140625,0.5244713,73.75,-26.197132110595703,-28.407132110595697,True,completo,True
989,4301057,RS,Sul,136,0.47560143,0.47058823529411764,0.52439857,69.49,-21.92985748291015,-25.75985748291015,True,completo,True
990,2501005,PB,Nordeste,133,0.47561365,0.40601503759398494,0.52438635,41.93,5.63136703491211,-8.528632965087894,False,completo,True
991,2706422,AL,Nordeste,91,0.47584257,0.5714285714285714,0.5241574,47.56,0.0242552185058571,-12.215744781494138,False,completo,True
992,2704401,AL,Nordeste,190,0.47595263,0.37894736842105264,0.5240474,46.33,1.2652606201171892,-11.404739379882812,False,completo,True
993,4315503,RS,Sul,117,0.47597593,0.4444444444444444,0.52402407,51.07,-3.472408599853516,-14.432408599853517,True,completo,True
994,1718881,TO,Norte,41,0.47599304,0.4146341463414634,0.52400696,31.78,15.819304199218749,-1.2206958007812503,False,completo,False
995,2930006,BA,Nordeste,59,0.47621667,0.423728813559322,0.5237833,62.51,-14.888334045410154,-21.43833404541016,True,completo,False
996,3550704,SP,Sudeste,985,0.47628638,0.43959390862944164,0.5237136,45.57,2.058639221191406,-10.881360778808592,False,parcial,True
997,1709500,TO,Norte,752,0.47659203,0.5425531914893617,0.52340794,50.17,-2.510797424316408,-13.800797424316407,True,completo,True
998,2202059,PI,Nordeste,84,0.47664055,0.5238095238095238,0.5233594,26.93,20.73405487060547,2.734054870605469,False,completo,True
999,1303502,AM,Norte,207,0.4767318,0.4927536231884058,0.5232682,45.33,2.3431796264648455,-10.676820373535158,False,completo,True
1000,2208502,PI,Nordeste,155,0.47745135,0.36129032258064514,0.5225487,46.38,1.3651362609863256,-11.284863739013673,False,completo,True
1001,4311122,RS,Sul,42,0.47754207,0.38095238095238093,0.52245796,70.35,-22.59579238891601,-26.09579238891601,True,completo,True
1002,2515609,PB,Nordeste,29,0.47760737,0.4827586206896552,0.52239263,24.28,23.480738372802733,5.110738372802736,False,completo,True
1003,2917201,BA,Nordeste,191,0.47772115,0.4397905759162304,0.52227885,61.25,-13.477886199951172,-20.517886199951178,True,completo,True
1004,1503044,PA,Norte,228,0.47785214,0.6710526315789473,0.5221479,53.03,-5.244786529541017,-15.464786529541016,True,completo,False
1005,2210383,PI,Nordeste,15,0.4779226,0.8,0.52207744,31.36,16.432259216308594,-0.7077407836914062,False,completo,False
1006,2111003,MA,Nordeste,89,0.47808906,0.5955056179775281,0.5219109,36.65,11.158906555175783,-4.6210934448242185,False,completo,True
1007,4218004,SC,Sul,100,0.47812405,0.34,0.521876,,,,False,completo,True
1008,1600279,AP,Norte,539,0.47833112,0.4007421150278293,0.5216689,45.64,2.1931108093261713,-10.716889190673825,False,completo,False
1009,4305439,RS,Sul,33,0.47868598,0.45454545454545453,0.521314,54.93,-7.0614010620117185,-16.561401062011726,True,completo,True
1010,1712405,TO,Norte,21,0.4787357,0.19047619047619047,0.5212643,48.57,-0.6964305114746097,-12.566430511474607,True,completo,True
1011,2412500,RN,Nordeste,217,0.4787417,0.4470046082949309,0.5212583,46.13,1.7441722106933568,-10.995827789306638,False,completo,True
1012,1720655,TO,Norte,75,0.4787649,0.36,0.5212351,41.52,6.356487731933591,-7.9435122680664065,False,completo,True
1013,2910776,BA,Nordeste,66,0.47902954,0.45454545454545453,0.52097046,59.76,-11.857045898437498,-19.4870458984375,True,completo,True
1014,2506301,PB,Nordeste,422,0.47924924,0.5924170616113744,0.52075076,42.78,5.144922943115233,-8.745077056884767,False,completo,True
1015,2513604,PB,Nordeste,38,0.47940168,0.5263157894736842,0.5205983,39.63,8.31016647338867,-6.579833526611331,False,completo,True
1016,4202305,SC,Sul,581,0.4795422,0.459552495697074,0.5204578,,,,False,completo,True
1017,2108702,MA,Nordeste,219,0.47991002,0.639269406392694,0.52009,32.07,15.92100112915039,-1.0489988708496085,False,completo,True
1018,4113254,PR,Sul,93,0.48016366,0.4731182795698925,0.5198363,,,-11.183634948730472,False,completo,True
1019,3303807,RJ,Sudeste,415,0.48051655,0.4891566265060241,0.51948345,55.55,-7.498345184326169,-16.758345184326174,True,completo,True
1020,2502607,PB,Nordeste,49,0.4805814,0.7959183673469388,0.5194186,36.1,11.95813980102539,-3.9718601989746105,False,completo,True
1021,2111532,MA,Nordeste,157,0.48127502,0.5668789808917197,0.518725,39.87,8.257502441406253,-6.562497558593748,False,completo,True
1022,2400109,RN,Nordeste,93,0.481323,0.3870967741935484,0.518677,49.84,-1.7076986694335972,-13.117698669433594,True,completo,True
1023,1718451,TO,Norte,22,0.4816589,0.4090909090909091,0.51834106,27.85,20.315889739990233,2.4758897399902366,False,completo,True
1024,2205599,PI,Nordeste,27,0.4816641,0.6296296296296297,0.51833594,18.93,29.23640853881836,10.586408538818361,False,completo,True
1025,1720903,TO,Norte,173,0.48166952,0.42196531791907516,0.51833045,44.76,3.40695022583008,-9.813049774169919,False,completo,True
1026,2507903,PB,Nordeste,110,0.48172852,0.4636363636363636,0.51827145,55.28,-7.107148437500001,-16.477148437500006,True,completo,True
1027,1502954,PA,Norte,292,0.4817958,0.5136986301369864,0.5182042,57.37,-9.190419311523435,-17.750419311523444,True,completo,True
1028,4302808,RS,Sul,275,0.48197594,0.48727272727272725,0.5180241,58.95,-10.752406311035159,-18.702406311035162,True,completo,False
1029,1100346,RO,Norte,144,0.4820333,0.6875,0.5179667,36.33,11.873330993652345,-3.996669006347659,False,completo,True
1030,5005152,MS,Centro-Oeste,160,0.4820481,0.48125,0.5179519,29.82,18.384811096191406,0.9148110961914071,False,completo,True
1031,1507706,PA,Norte,377,0.48218417,0.47480106100795755,0.5178158,53.3,-5.0815818786621065,-15.201581878662111,True,completo,True
1032,2504900,PB,Nordeste,115,0.4822385,0.4782608695652174,0.51776147,60.34,-12.116149749755863,-19.516149749755854,True,completo,True
1033,2806008,SE,Nordeste,111,0.48250374,0.4144144144144144,0.5174962,40.54,7.710373840332032,-6.899626159667967,False,completo,False
1034,2406403,RN,Nordeste,27,0.48271924,0.2962962962962963,0.51728076,47.75,0.5219230651855469,-11.648076934814455,False,completo,True
1035,2111078,MA,Nordeste,161,0.48299104,0.5341614906832298,0.51700896,31.6,16.699102783203124,-0.3808972167968747,False,completo,True
1036,1710904,TO,Norte,45,0.48302397,0.5333333333333333,0.516976,41.84,6.462398681640622,-7.737601318359374,False,completo,True
1037,2109205,MA,Nordeste,82,0.48313978,0.5853658536585366,0.51686025,43.48,4.833980102539066,-8.81601989746094,False,completo,True
1038,1505700,PA,Norte,296,0.4831752,0.5844594594594594,0.51682484,45.11,3.207520141601563,-9.892479858398438,False,completo,True
1039,2511202,PB,Nordeste,376,0.48335454,0.48936170212765956,0.51664543,43.85,4.485453033447264,-9.044546966552737,False,completo,True
1040,2905008,BA,Nordeste,196,0.48359895,0.47959183673469385,0.51640105,56.48,-8.120106201171872,-17.02010620117187,True,completo,True
1041,2414308,RN,Nordeste,15,0.48364595,0.4,0.5163541,27.96,20.404593505859374,2.574593505859376,False,completo,True
1042,1720978,TO,Norte,31,0.4836897,0.7419354838709677,0.51631033,,,,False,completo,False
1043,5107776,MT,Centro-Oeste,80,0.48401934,0.4,0.51598066,46.1,2.3019355773925767,-10.448064422607423,False,completo,True
1044,2514107,PB,Nordeste,33,0.48404756,0.48484848484848486,0.51595247,43.34,5.064754638671872,-8.635245361328124,False,completo,True
1045,2414100,RN,Nordeste,99,0.48416322,0.5252525252525253,0.5158368,48.81,-0.3936791992187523,-12.173679199218753,True,completo,True
1046,1506005,PA,Norte,452,0.48416835,0.4446902654867257,0.51583165,61.1,-12.683164215087892,-19.783164215087893,True,completo,True
1047,2709103,AL,Nordeste,239,0.484179,0.39330543933054396,0.515821,49.8,-1.3820999145507784,-12.812099914550778,True,completo,False
1048,2102325,MA,Nordeste,708,0.48426414,0.4350282485875706,0.51573586,45.58,2.8464144897460955,-10.09358551025391,False,completo,True
1049,5001508,MS,Centro-Oeste,128,0.4842879,0.5234375,0.51571214,33.17,15.25878723144531,-1.441212768554685,False,completo,True
1050,3536703,SP,Sudeste,400,0.48429376,0.465,0.51570624,43.06,5.3693746948242165,-8.420625305175783,False,parcial,True
1051,2604205,PE,Nordeste,267,0.4843509,0.2209737827715356,0.5156491,50.3,-1.8649108886718722,-13.104910888671874,True,completo,False
1052,1507961,PA,Norte,72,0.48447397,0.5,0.51552606,48.0,0.4473991394042969,-11.632600860595701,False,completo,True
1053,1719004,TO,Norte,49,0.4852024,0.2857142857142857,0.51479757,53.31,-4.789759216308596,-14.899759216308595,True,completo,False
1054,4209151,SC,Sul,73,0.48527506,0.4657534246575342,0.51472497,43.68,4.847507781982422,-8.742492218017581,False,completo,True
1055,2208403,PI,Nordeste,728,0.4854151,0.5480769230769231,0.5145849,40.06,8.481511535644529,-6.278488464355469,False,completo,True
1056,2708501,AL,Nordeste,398,0.48572755,0.5376884422110553,0.51427245,45.9,2.6727539062500014,-10.157246093749997,False,completo,True
1057,4307104,RS,Sul,44,0.48577544,0.5681818181818182,0.5142245,57.32,-8.742454833984375,-17.32245483398438,True,completo,True
1058,4216503,SC,Sul,285,0.4858469,0.43859649122807015,0.5141531,41.26,7.324690093994143,-7.05530990600586,False,completo,True
1059,3302502,RJ,Sudeste,2969,0.48597175,0.46783428763893564,0.51402825,51.74,-3.1428244018554707,-13.852824401855472,True,completo,True
1060,3303708,RJ,Sudeste,349,0.48598757,0.5128939828080229,0.51401246,54.89,-6.291241302490235,-15.80124130249024,True,completo,True
1061,2106706,MA,Nordeste,216,0.48610428,0.5694444444444444,0.51389575,41.77,6.840427856445309,-7.3795721435546895,False,completo,False
1062,2407708,RN,Nordeste,120,0.48658723,0.44166666666666665,0.5134128,62.22,-13.561278076171874,-20.231278076171876,True,completo,True
1063,1508407,PA,Norte,599,0.48670968,0.49248747913188645,0.5132903,54.82,-6.149032897949219,-15.689032897949218,True,completo,False
1064,3551405,SP,Sudeste,91,0.48681122,0.46153846153846156,0.5131888,31.16,17.521121826171875,0.3411218261718716,False,parcial,True
1065,2104800,MA,Nordeste,987,0.48698688,0.46403242147923,0.5130131,48.35,0.3486885070800767,-11.601311492919919,False,completo,True
1066,4318101,RS,Sul,113,0.48724866,0.6106194690265486,0.51275134,61.82,-13.095135040283203,-19.915135040283204,True,completo,False
1067,2702702,AL,Nordeste,61,0.48744348,0.45901639344262296,0.51255655,44.08,4.6643466186523455,-8.785653381347657,False,completo,True
1068,1505437,PA,Norte,425,0.48747215,0.5341176470588235,0.5125278,53.81,-5.0627847290039085,-14.992784729003908,True,completo,True
1069,2209351,PI,Nordeste,40,0.48749027,0.675,0.5125097,40.02,8.729027252197262,-6.0409727478027335,False,completo,True
1070,4216206,SC,Sul,439,0.48765674,0.5421412300683371,0.5123433,,,,False,completo,True
1071,4311403,RS,Sul,733,0.48778063,0.4829467939972715,0.51221937,75.49,-26.71193527221679,-28.2819352722168,True,completo,True
1072,2108504,MA,Nordeste,399,0.48781657,0.5037593984962406,0.5121834,47.1,1.6816581726074205,-10.718341827392578,False,completo,True
1073,2913408,BA,Nordeste,101,0.48830804,0.42574257425742573,0.5116919,60.96,-12.129197082519532,-19.289197082519536,True,completo,True
1074,1505650,PA,Norte,196,0.4884554,0.5714285714285714,0.5115446,,,-16.074457092285158,False,completo,True
1075,4315305,RS,Sul,243,0.48858127,0.4732510288065844,0.5114187,58.95,-10.091872406005862,-18.041872406005865,True,completo,True
1076,4302907,RS,Sul,71,0.48870128,0.4647887323943662,0.5112987,55.58,-6.709871368408201,-15.959871368408201,True,completo,True
1077,4312401,RS,Sul,651,0.4887541,0.4362519201228879,0.5112459,68.22,-19.344591827392577,-23.664591827392584,True,completo,True
1078,2513901,PB,Nordeste,221,0.48877472,0.4660633484162896,0.5112253,48.44,0.4374719238281273,-11.482528076171874,False,completo,True
1079,4317004,RS,Sul,42,0.488909,0.35714285714285715,0.511091,53.93,-5.039100341796875,-14.919100341796877,True,completo,True
1080,2807006,SE,Nordeste,26,0.48902023,0.46153846153846156,0.5109798,45.06,3.8420233154296852,-9.267976684570314,False,completo,True
1081,2908101,BA,Nordeste,207,0.4890627,0.5169082125603864,0.51093733,53.76,-4.85373092651367,-14.793730926513675,True,completo,True
1082,1508001,PA,Norte,1105,0.4895358,0.4968325791855204,0.5104642,53.23,-4.276417236328122,-14.426417236328128,True,completo,False
1083,2103208,MA,Nordeste,685,0.48971802,0.41751824817518246,0.510282,52.46,-3.488198242187501,-13.928198242187499,True,completo,True
1084,4312708,RS,Sul,136,0.4897674,0.4485294117647059,0.51023257,48.14,0.8367417907714838,-11.193258209228517,False,completo,True
1085,2707008,AL,Nordeste,27,0.4901788,0.48148148148148145,0.5098212,36.18,12.837879486083985,-3.082120513916017,False,completo,True
1086,2924900,BA,Nordeste,56,0.490225,0.42857142857142855,0.50977504,58.12,-9.097500915527341,-17.367500915527344,True,completo,True
1087,4213302,SC,Sul,51,0.4902799,0.5490196078431373,0.5097201,47.14,1.8879922485351557,-10.492007751464847,False,completo,True
1088,4321105,RS,Sul,132,0.4903482,0.5227272727272727,0.5096518,62.14,-13.105179443359376,-19.80517944335938,True,completo,True
1089,2922409,BA,Nordeste,139,0.4904999,0.4892086330935252,0.5095001,61.96,-12.910008392333985,-19.670008392333983,True,completo,True
1090,2401909,RN,Nordeste,51,0.4906135,0.37254901960784315,0.50938654,44.52,4.541347961425778,-8.758652038574219,False,completo,True
1091,4306379,RS,Sul,27,0.49069774,0.5185185185185185,0.50930226,69.35,-20.280225372314447,-24.160225372314457,True,completo,True
1092,1713205,TO,Norte,135,0.49070823,0.4444444444444444,0.50929177,47.63,1.4408236694335912,-10.76917633056641,False,completo,True
1093,2918902,BA,Nordeste,29,0.49088648,0.4827586206896552,0.50911355,61.97,-12.88135025024414,-19.641350250244145,True,completo,True
1094,4321352,RS,Sul,39,0.49091944,0.3076923076923077,0.5090805,68.03,-18.93805435180664,-23.328054351806642,True,completo,True
1095,4201950,SC,Sul,119,0.4909789,0.5126050420168067,0.5090211,,,,False,completo,True
1096,4322202,RS,Sul,177,0.49125683,0.4350282485875706,0.50874317,73.19,-24.06431716918945,-26.484317169189453,True,completo,True
1097,2510204,PB,Nordeste,68,0.49152496,0.38235294117647056,0.50847507,51.47,-2.317503662109374,-13.127503662109376,True,completo,True
1098,2911709,BA,Nordeste,776,0.49185768,0.4639175257731959,0.50814235,53.73,-4.544231872558591,-14.494231872558593,True,completo,False
1099,1200385,AC,Norte,214,0.49186194,0.3691588785046729,0.50813806,,,-1.133804626464844,False,ausente,False
1100,1703701,TO,Norte,63,0.49199298,0.49206349206349204,0.50800705,44.57,4.629298858642578,-8.650701141357423,False,completo,True
1101,2807402,SE,Nordeste,415,0.4922609,0.4650602409638554,0.50773907,47.95,1.2760894775390597,-10.813910522460937,False,completo,False
1102,1702000,TO,Norte,59,0.4925766,0.3898305084745763,0.5074234,50.21,-0.9523400878906259,-12.222340087890622,True,completo,True
1103,1506203,PA,Norte,525,0.49267688,0.5085714285714286,0.50732315,49.14,0.12768875122070256,-11.5423112487793,False,completo,True
1104,4208450,SC,Sul,233,0.49270627,0.5450643776824035,0.5072937,,,,False,completo,True
1105,2102804,MA,Nordeste,252,0.4927711,0.5198412698412699,0.5072289,50.25,-0.9728927612304688,-12.232892761230467,True,completo,False
1106,2404853,RN,Nordeste,65,0.49282977,0.4,0.5071702,60.78,-11.497021942138673,-18.727021942138677,True,completo,False
1107,2414159,RN,Nordeste,52,0.49290732,0.38461538461538464,0.5070927,50.34,-1.0492666625976597,-12.279266662597657,True,completo,False
1108,4302378,RS,Sul,14,0.49298725,0.7142857142857143,0.5070127,60.19,-10.89127487182617,-18.351274871826178,True,completo,False
1109,4300638,RS,Sul,41,0.49316728,0.5609756097560976,0.5068327,72.06,-22.74327331542969,-25.593273315429684,True,completo,False
1110,4322376,RS,Sul,21,0.49319232,0.5714285714285714,0.5068077,62.33,-13.01076705932617,-19.630767059326175,True,completo,True
1111,1704105,TO,Norte,30,0.49328154,0.6666666666666666,0.50671846,30.54,18.788155517578126,1.4681555175781256,False,completo,True
1112,2605202,PE,Nordeste,406,0.49336267,0.3078817733990148,0.50663733,58.74,-9.403734436035158,-17.42373443603516,True,completo,True
1113,3551009,SP,Sudeste,3048,0.49337935,0.4868766404199475,0.50662065,49.01,0.3279364013671895,-11.382063598632811,False,parcial,True
1114,2912301,BA,Nordeste,84,0.49338165,0.5,0.5066184,62.43,-13.091834716796875,-19.67183471679688,True,completo,False
1115,2102150,MA,Nordeste,93,0.493792,0.4946236559139785,0.506208,40.15,9.229199981689455,-5.500800018310549,False,completo,True
1116,3520400,SP,Sudeste,410,0.4938226,0.43414634146341463,0.5061774,49.92,-0.5377406311035173,-11.917740631103513,True,parcial,True
1117,1712454,TO,Norte,47,0.49397224,0.48936170212765956,0.50602776,32.22,17.177224426269532,0.23722442626953466,False,completo,True
1118,2100600,MA,Nordeste,309,0.49405462,0.42071197411003236,0.5059454,51.2,-1.7945396423339872,-12.694539642333986,True,completo,True
1119,4209706,SC,Sul,138,0.4941685,0.5942028985507246,0.5058315,47.04,2.376847229003907,-10.043152770996095,False,completo,True
1120,2205458,PI,Nordeste,45,0.49420488,0.4444444444444444,0.5057951,44.75,4.6704864501953125,-8.549513549804686,False,completo,True
1121,4314175,RS,Sul,20,0.49421912,0.55,0.5057809,67.21,-17.788086853027337,-22.498086853027345,True,completo,True
1122,2701902,AL,Nordeste,56,0.49435487,0.5178571428571429,0.50564516,49.65,-0.21451416015624858,-11.694514160156253,True,completo,False
1123,4306205,RS,Sul,59,0.49448073,0.3728813559322034,0.5055193,70.11,-20.661925659179687,-24.25192565917969,True,completo,True
1124,1301308,AM,Norte,288,0.4947656,0.4930555555555556,0.50523436,49.49,-0.01343750000000199,-11.553437500000001,True,completo,True
1125,2509370,PB,Nordeste,11,0.49491274,0.18181818181818182,0.50508726,46.27,3.2212757873535125,-9.468724212646485,False,completo,True
1126,2705002,AL,Nordeste,120,0.4951826,0.425,0.50481737,46.37,3.1482609558105494,-9.511739044189454,False,completo,True
1127,2100055,MA,Nordeste,1208,0.49537027,0.6291390728476821,0.50462973,45.9,3.6370254516601577,-9.19297454833984,False,completo,False
1128,1703602,TO,Norte,29,0.49560475,0.6896551724137931,0.50439525,36.84,12.72047439575195,-2.999525604248049,False,completo,True
1129,3521002,SP,Sudeste,380,0.49630052,0.4421052631578947,0.5036995,47.07,2.560050659179687,-9.84994934082031,False,parcial,False
1130,2402709,RN,Nordeste,99,0.49651885,0.40404040404040403,0.50348115,63.66,-14.008114013671872,-20.10811401367188,True,completo,True
1131,2514503,PB,Nordeste,134,0.4969994,0.5597014925373134,0.5030006,40.93,8.769939727783203,-5.720060272216799,False,completo,True
1132,1507151,PA,Norte,194,0.49704033,0.39690721649484534,0.50295967,51.56,-1.8559671020507835,-12.62596710205078,True,completo,True
1133,4319737,RS,Sul,13,0.4971377,0.46153846153846156,0.50286233,72.78,-23.066231994628907,-25.646231994628906,True,completo,False
1134,3531100,SP,Sudeste,748,0.49718872,0.42112299465240643,0.5028113,53.74,-4.021127929687502,-13.971127929687498,True,parcial,True
1135,1504208,PA,Norte,2997,0.4972406,0.5128461795128462,0.5027594,56.17,-6.445939941406252,-15.465939941406248,True,completo,True
1136,2410256,RN,Nordeste,40,0.4974433,0.425,0.5025567,61.94,-12.195672454833982,-18.965672454833978,True,completo,True
1137,1502764,PA,Norte,155,0.4975605,0.45161290322580644,0.5024395,55.05,-5.293949890136716,-14.743949890136719,True,completo,True
1138,1702307,TO,Norte,65,0.49771827,0.676923076923077,0.5022817,43.86,5.911827697753907,-7.618172302246094,False,completo,True
1139,2704708,AL,Nordeste,869,0.4978656,0.46029919447640966,0.50213444,46.8,2.986560058593753,-9.523439941406252,False,completo,False
1140,5005004,MS,Centro-Oeste,360,0.49795178,0.5416666666666666,0.50204825,42.02,7.775177459716794,-6.354822540283202,False,completo,True
1141,3530607,SP,Sudeste,4279,0.49821195,0.48118719326945547,0.501788,52.01,-2.1888063049316386,-12.78880630493164,True,parcial,True
1142,2606705,PE,Nordeste,58,0.49824506,0.6206896551724138,0.50175494,45.68,4.144504852294922,-8.755495147705076,False,completo,True
1143,2411502,RN,Nordeste,145,0.49836174,0.3586206896551724,0.5016383,68.69,-18.85382598876953,-22.99382598876953,True,completo,True
