id_municipio,uf,regiao,cluster,segmento
2704302,AL,Nordeste,0,1
2704401,AL,Nordeste,1,3
2704500,AL,Nordeste,1,3
2704609,AL,Nordeste,1,3
2704708,AL,Nordeste,1,3
2704807,AL,Nordeste,1,3
2704906,AL,Nordeste,1,3
2705002,AL,Nordeste,1,3
2705101,AL,Nordeste,1,3
2705200,AL,Nordeste,1,3
2705309,AL,Nordeste,1,3
2705408,AL,Nordeste,1,3
2705507,AL,Nordeste,1,3
2705606,AL,Nordeste,1,3
2705705,AL,Nordeste,1,3
2705804,AL,Nordeste,1,2
2705903,AL,Nordeste,1,3
2706000,AL,Nordeste,1,3
2706109,AL,Nordeste,1,3
2706208,AL,Nordeste,1,3
2706307,AL,Nordeste,1,3
2706406,AL,Nordeste,1,3
2706422,AL,Nordeste,1,3
2706448,AL,Nordeste,1,3
2706505,AL,Nordeste,1,3
2706604,AL,Nordeste,1,3
2706703,AL,Nordeste,1,3
2706802,AL,Nordeste,1,3
2706901,AL,Nordeste,1,3
2707008,AL,Nordeste,1,3
2707107,AL,Nordeste,1,3
2707206,AL,Nordeste,1,3
2707305,AL,Nordeste,1,3
2707404,AL,Nordeste,1,3
2707503,AL,Nordeste,1,3
2707602,AL,Nordeste,1,3
2707701,AL,Nordeste,0,3
2707800,AL,Nordeste,1,3
2707909,AL,Nordeste,1,3
2708006,AL,Nordeste,1,3
2708105,AL,Nordeste,1,2
2708204,AL,Nordeste,1,3
2708303,AL,Nordeste,1,3
2708402,AL,Nordeste,1,3
2708501,AL,Nordeste,1,2
2708600,AL,Nordeste,1,3
2708709,AL,Nordeste,1,3
2708808,AL,Nordeste,1,3
2708907,AL,Nordeste,0,1
2708956,AL,Nordeste,1,3
2709004,AL,Nordeste,1,3
2709103,AL,Nordeste,1,3
2709152,AL,Nordeste,1,3
2709202,AL,Nordeste,1,2
2709301,AL,Nordeste,1,3
2709400,AL,Nordeste,1,3
2800100,SE,Nordeste,1,3
2800209,SE,Nordeste,1,3
2800308,SE,Nordeste,0,1
2800407,SE,Nordeste,1,3
2800506,SE,Nordeste,1,3
2800605,SE,Nordeste,0,1
2800670,SE,Nordeste,1,3
2800704,SE,Nordeste,1,3
2801009,SE,Nordeste,1,3
2801108,SE,Nordeste,1,3
2801207,SE,Nordeste,1,3
2801306,SE,Nordeste,1,3
2801405,SE,Nordeste,1,3
2801504,SE,Nordeste,1,3
2801603,SE,Nordeste,1,3
2801702,SE,Nordeste,1,3
2801900,SE,Nordeste,1,3
2802007,SE,Nordeste,1,3
2802106,SE,Nordeste,1,3
2802205,SE,Nordeste,1,3
2802304,SE,Nordeste,1,3
2802403,SE,Nordeste,1,3
2802502,SE,Nordeste,1,3
2802601,SE,Nordeste,1,3
2802700,SE,Nordeste,1,3
2802809,SE,Nordeste,1,3
2802908,SE,Nordeste,1,3
2803005,SE,Nordeste,1,3
2803104,SE,Nordeste,1,3
2803203,SE,Nordeste,1,3
2803302,SE,Nordeste,1,3
2803401,SE,Nordeste,1,3
2803500,SE,Nordeste,1,3
2803609,SE,Nordeste,1,3
2803708,SE,Nordeste,1,3
2803807,SE,Nordeste,1,3
2803906,SE,Nordeste,1,3
2804003,SE,Nordeste,1,3
2804102,SE,Nordeste,1,3
2804201,SE,Nordeste,1,3
2804300,SE,Nordeste,1,3
2804409,SE,Nordeste,1,3
2804458,SE,Nordeste,1,3
2804508,SE,Nordeste,1,3
2804607,SE,Nordeste,1,3
2804706,SE,Nordeste,1,3
2804805,SE,Nordeste,0,1
2804904,SE,Nordeste,1,3
2805000,SE,Nordeste,1,3
2805109,SE,Nordeste,1,3
2805208,SE,Nordeste,1,3
2805307,SE,Nordeste,1,3
2805406,SE,Nordeste,1,3
2805505,SE,Nordeste,1,3
2805604,SE,Nordeste,1,3
2805703,SE,Nordeste,0,3
2805802,SE,Nordeste,1,2
2805901,SE,Nordeste,1,3
2806008,SE,Nordeste,1,3
2806107,SE,Nordeste,0,3
2806206,SE,Nordeste,1,3
2806305,SE,Nordeste,1,3
2806404,SE,Nordeste,1,3
2806503,SE,Nordeste,1,3
2806602,SE,Nordeste,1,3
2806701,SE,Nordeste,0,0
2806800,SE,Nordeste,1,3
2806909,SE,Nordeste,1,3
2807006,SE,Nordeste,1,3
2807105,SE,Nordeste,1,3
2807204,SE,Nordeste,1,3
2807303,SE,Nordeste,1,3
2807402,SE,Nordeste,1,3
2807501,SE,Nordeste,1,3
2807600,SE,Nordeste,1,3
2900108,BA,Nordeste,1,3
2900207,BA,Nordeste,1,3
2900306,BA,Nordeste,1,3
2900355,BA,Nordeste,1,3
2900405,BA,Nordeste,1,3
2900504,BA,Nordeste,1,3
2900603,BA,Nordeste,1,3
2900702,BA,Nordeste,0,1
2900801,BA,Nordeste,1,3
2900900,BA,Nordeste,1,3
2901007,BA,Nordeste,1,3
2901106,BA,Nordeste,1,3
2901155,BA,Nordeste,1,3
2901205,BA,Nordeste,1,3
2901304,BA,Nordeste,1,3
2901353,BA,Nordeste,1,3
2901403,BA,Nordeste,1,3
2901502,BA,Nordeste,1,3
2901601,BA,Nordeste,1,3
2901700,BA,Nordeste,1,3
2901809,BA,Nordeste,1,3
2901908,BA,Nordeste,1,3
2901957,BA,Nordeste,1,3
2902005,BA,Nordeste,1,3
2902054,BA,Nordeste,1,3
2902104,BA,Nordeste,1,3
2902203,BA,Nordeste,1,3
2902252,BA,Nordeste,1,3
2902302,BA,Nordeste,1,3
2902401,BA,Nordeste,1,2
2902500,BA,Nordeste,1,3
2902609,BA,Nordeste,1,3
2902658,BA,Nordeste,1,3
2902708,BA,Nordeste,1,3
2902807,BA,Nordeste,1,3
2902906,BA,Nordeste,1,3
2903003,BA,Nordeste,1,3
2903102,BA,Nordeste,1,3
2903201,BA,Nordeste,0,1
2903235,BA,Nordeste,1,3
2903276,BA,Nordeste,1,3
2903300,BA,Nordeste,1,3
2903409,BA,Nordeste,1,3
2903508,BA,Nordeste,1,3
2903607,BA,Nordeste,1,3
2903706,BA,Nordeste,1,3
2903805,BA,Nordeste,1,3
2903904,BA,Nordeste,1,3
2903953,BA,Nordeste,1,3
2904001,BA,Nordeste,1,3
2904050,BA,Nordeste,1,3
2904100,BA,Nordeste,1,3
2904209,BA,Nordeste,1,3
2904308,BA,Nordeste,1,3
2904407,BA,Nordeste,1,3
2904506,BA,Nordeste,1,3
2904605,BA,Nordeste,0,0
2904704,BA,Nordeste,1,2
2904803,BA,Nordeste,1,3
2904852,BA,Nordeste,1,3
2904902,BA,Nordeste,1,3
2905008,BA,Nordeste,1,3
2905107,BA,Nordeste,1,3
2905156,BA,Nordeste,1,3
2905206,BA,Nordeste,1,3
2905305,BA,Nordeste,1,3
2905404,BA,Nordeste,1,3
2905503,BA,Nordeste,1,3
2905602,BA,Nordeste,1,3
2905701,BA,Nordeste,0,1
2905800,BA,Nordeste,1,3
2905909,BA,Nordeste,1,3
2906006,BA,Nordeste,1,3
2906105,BA,Nordeste,1,3
2906204,BA,Nordeste,1,3
2906303,BA,Nordeste,1,3
2906402,BA,Nordeste,1,3
2906501,BA,Nordeste,0,1
2906600,BA,Nordeste,1,3
2906709,BA,Nordeste,1,3
2906808,BA,Nordeste,1,3
2906824,BA,Nordeste,1,3
2906857,BA,Nordeste,1,3
2906873,BA,Nordeste,1,3
2906899,BA,Nordeste,1,3
2906907,BA,Nordeste,1,3
2907004,BA,Nordeste,1,3
2907103,BA,Nordeste,1,3
2907202,BA,Nordeste,1,3
2907301,BA,Nordeste,1,3
2907400,BA,Nordeste,1,3
2907509,BA,Nordeste,0,1
2907558,BA,Nordeste,1,3
2907608,BA,Nordeste,1,3
2907707,BA,Nordeste,1,3
2907806,BA,Nordeste,1,3
2907905,BA,Nordeste,1,3
2908002,BA,Nordeste,1,3
2908101,BA,Nordeste,1,3
2908200,BA,Nordeste,1,3
2908309,BA,Nordeste,1,3
2908408,BA,Nordeste,1,3
2908507,BA,Nordeste,0,1
2908606,BA,Nordeste,1,3
2908804,BA,Nordeste,1,3
2908903,BA,Nordeste,1,3
2909000,BA,Nordeste,1,3
2909109,BA,Nordeste,1,3
2909208,BA,Nordeste,1,3
2909307,BA,Nordeste,1,3
2909406,BA,Nordeste,1,3
2909505,BA,Nordeste,1,3
2909604,BA,Nordeste,1,3
2909703,BA,Nordeste,1,3
2909802,BA,Nordeste,0,1
2909901,BA,Nordeste,1,3
2910008,BA,Nordeste,1,3
2910057,BA,Nordeste,0,1
2910107,BA,Nordeste,1,3
2910206,BA,Nordeste,1,3
2910305,BA,Nordeste,1,3
2910404,BA,Nordeste,1,3
2910503,BA,Nordeste,1,3
2910602,BA,Nordeste,1,3
2910701,BA,Nordeste,1,3
2910727,BA,Nordeste,0,1
2910750,BA,Nordeste,1,3
2910776,BA,Nordeste,1,3
2910800,BA,Nordeste,0,1
2910859,BA,Nordeste,1,3
2910909,BA,Nordeste,1,3
2911006,BA,Nordeste,1,3
2911105,BA,Nordeste,1,3
2911204,BA,Nordeste,1,3
2911253,BA,Nordeste,1,3
2911303,BA,Nordeste,1,3
2911402,BA,Nordeste,1,3
2911501,BA,Nordeste,1,3
2911600,BA,Nordeste,1,3
2911659,BA,Nordeste,1,3
2911709,BA,Nordeste,0,1
2911808,BA,Nordeste,1,3
2911857,BA,Nordeste,1,3
2911907,BA,Nordeste,1,3
2912004,BA,Nordeste,1,3
2912103,BA,Nordeste,1,3
2912202,BA,Nordeste,1,3
2912301,BA,Nordeste,1,3
2912400,BA,Nordeste,1,3
2912509,BA,Nordeste,1,3
2912608,BA,Nordeste,1,3
2912707,BA,Nordeste,1,3
2912806,BA,Nordeste,1,3
2912905,BA,Nordeste,1,2
2913002,BA,Nordeste,1,3
2913101,BA,Nordeste,1,3
2913200,BA,Nordeste,1,3
2913309,BA,Nordeste,1,3
2913408,BA,Nordeste,1,3
2913457,BA,Nordeste,1,3
2913507,BA,Nordeste,1,3
2913606,BA,Nordeste,0,1
2913705,BA,Nordeste,1,3
2913804,BA,Nordeste,1,3
2913903,BA,Nordeste,1,3
2914000,BA,Nordeste,1,3
2914109,BA,Nordeste,1,3
2914208,BA,Nordeste,1,3
2914307,BA,Nordeste,1,3
2914406,BA,Nordeste,1,3
2914505,BA,Nordeste,1,3
2914604,BA,Nordeste,0,1
2914653,BA,Nordeste,1,3
2914703,BA,Nordeste,1,3
2914802,BA,Nordeste,0,1
2914901,BA,Nordeste,1,2
2915007,BA,Nordeste,1,3
2915106,BA,Nordeste,1,3
2915205,BA,Nordeste,1,3
2915304,BA,Nordeste,1,3
2915353,BA,Nordeste,1,3
2915403,BA,Nordeste,1,3
2915502,BA,Nordeste,1,3
2915601,BA,Nordeste,1,3
2915700,BA,Nordeste,1,3
2915809,BA,Nordeste,1,3
2915908,BA,Nordeste,1,3
2916104,BA,Nordeste,0,1
2916203,BA,Nordeste,1,3
2916302,BA,Nordeste,1,3
2916401,BA,Nordeste,0,1
2916500,BA,Nordeste,1,3
2916609,BA,Nordeste,1,3
2916708,BA,Nordeste,1,2
2916807,BA,Nordeste,1,3
2916856,BA,Nordeste,1,3
2916906,BA,Nordeste,1,3
2917003,BA,Nordeste,1,3
2917102,BA,Nordeste,1,3
2917201,BA,Nordeste,1,3
2917300,BA,Nordeste,1,3
2917334,BA,Nordeste,1,3
2917359,BA,Nordeste,1,3
2917409,BA,Nordeste,1,3
2917508,BA,Nordeste,1,3
2917607,BA,Nordeste,1,3
2917706,BA,Nordeste,1,3
2917805,BA,Nordeste,1,3
2917904,BA,Nordeste,1,3
2918001,BA,Nordeste,0,1
2918100,BA,Nordeste,1,3
2918209,BA,Nordeste,1,3
2918308,BA,Nordeste,1,3
2918357,BA,Nordeste,1,3
2918407,BA,Nordeste,0,1
2918506,BA,Nordeste,1,3
2918555,BA,Nordeste,1,3
2918605,BA,Nordeste,1,3
2918704,BA,Nordeste,1,3
2918803,BA,Nordeste,1,3
2918902,BA,Nordeste,1,0
2919009,BA,Nordeste,1,3
2919058,BA,Nordeste,1,3
2919108,BA,Nordeste,1,3
2919157,BA,Nordeste,1,3
2919207,BA,Nordeste,0,1
2919306,BA,Nordeste,1,3
2919405,BA,Nordeste,1,3
2919504,BA,Nordeste,1,3
2919553,BA,Nordeste,0,1
2919603,BA,Nordeste,1,3
2919702,BA,Nordeste,1,3
2919801,BA,Nordeste,1,3
2919900,BA,Nordeste,1,2
2919926,BA,Nordeste,0,1
2919959,BA,Nordeste,1,3
2920007,BA,Nordeste,1,3
2920106,BA,Nordeste,1,3
2920205,BA,Nordeste,1,3
2920304,BA,Nordeste,1,3
2920403,BA,Nordeste,1,3
2920452,BA,Nordeste,1,3
2920502,BA,Nordeste,1,3
2920601,BA,Nordeste,1,3
2920809,BA,Nordeste,1,3
2920908,BA,Nordeste,1,3
2921005,BA,Nordeste,0,1
2921054,BA,Nordeste,1,3
2921104,BA,Nordeste,1,3
2921203,BA,Nordeste,1,3
2921302,BA,Nordeste,1,3
2921401,BA,Nordeste,1,3
2921450,BA,Nordeste,1,3
2921500,BA,Nordeste,1,3
2921609,BA,Nordeste,1,3
2921708,BA,Nordeste,1,2
2921807,BA,Nordeste,1,3
2921906,BA,Nordeste,1,3
2922003,BA,Nordeste,0,1
2922052,BA,Nordeste,1,3
2922102,BA,Nordeste,1,3
2922201,BA,Nordeste,1,3
2922250,BA,Nordeste,1,3
2922300,BA,Nordeste,1,3
2922409,BA,Nordeste,1,3
2922607,BA,Nordeste,1,3
2922656,BA,Nordeste,1,3
2922706,BA,Nordeste,1,3
2922730,BA,Nordeste,1,3
2922755,BA,Nordeste,1,2
2922805,BA,Nordeste,1,2
2922854,BA,Nordeste,1,3
2922904,BA,Nordeste,1,3
2923001,BA,Nordeste,1,3
2923035,BA,Nordeste,1,3
2923050,BA,Nordeste,1,3
2923100,BA,Nordeste,1,3
2923209,BA,Nordeste,1,3
2923308,BA,Nordeste,1,3
2923357,BA,Nordeste,1,3
2923407,BA,Nordeste,1,3
2923506,BA,Nordeste,1,3
2923605,BA,Nordeste,1,3
2923704,BA,Nordeste,1,3
2923803,BA,Nordeste,1,3
2923902,BA,Nordeste,1,3
2924009,BA,Nordeste,0,1
2924058,BA,Nordeste,1,3
2924108,BA,Nordeste,1,3
2924207,BA,Nordeste,1,2
2924306,BA,Nordeste,1,3
2924405,BA,Nordeste,1,3
2924504,BA,Nordeste,1,3
2924603,BA,Nordeste,1,3
2924652,BA,Nordeste,1,3
2924678,BA,Nordeste,1,3
2924702,BA,Nordeste,1,3
2924801,BA,Nordeste,1,3
2924900,BA,Nordeste,1,3
2925006,BA,Nordeste,1,3
2925105,BA,Nordeste,1,3
2925204,BA,Nordeste,0,1
2925253,BA,Nordeste,1,3
2925303,BA,Nordeste,0,1
2925402,BA,Nordeste,1,3
2925501,BA,Nordeste,1,3
2925600,BA,Nordeste,1,3
2925709,BA,Nordeste,1,3
2925808,BA,Nordeste,1,3
2925907,BA,Nordeste,1,3
2925931,BA,Nordeste,1,3
2925956,BA,Nordeste,1,3
2926004,BA,Nordeste,1,3
2926103,BA,Nordeste,1,3
2926301,BA,Nordeste,1,3
2926400,BA,Nordeste,1,3
2926509,BA,Nordeste,1,3
2926608,BA,Nordeste,1,3
2926657,BA,Nordeste,1,3
2926707,BA,Nordeste,1,3
2926806,BA,Nordeste,1,3
2926905,BA,Nordeste,1,3
2927002,BA,Nordeste,1,3
2927101,BA,Nordeste,1,3
2927200,BA,Nordeste,1,3
2927309,BA,Nordeste,1,3
2927408,BA,Nordeste,0,1
2927507,BA,Nordeste,1,3
2927606,BA,Nordeste,1,3
2927705,BA,Nordeste,1,3
2927804,BA,Nordeste,1,3
2927903,BA,Nordeste,1,3
2928000,BA,Nordeste,1,3
2928059,BA,Nordeste,1,3
2928109,BA,Nordeste,1,3
2928208,BA,Nordeste,1,3
2928307,BA,Nordeste,1,3
2928406,BA,Nordeste,1,3
2928505,BA,Nordeste,1,3
2928604,BA,Nordeste,1,3
2928703,BA,Nordeste,0,1
2928802,BA,Nordeste,1,3
2928901,BA,Nordeste,1,3
2928950,BA,Nordeste,1,3
2929008,BA,Nordeste,1,3
2929057,BA,Nordeste,1,3
2929107,BA,Nordeste,1,3
2929206,BA,Nordeste,0,1
2929255,BA,Nordeste,1,3
2929305,BA,Nordeste,1,3
2929354,BA,Nordeste,1,3
2929370,BA,Nordeste,1,3
2929404,BA,Nordeste,1,3
2929503,BA,Nordeste,0,3
2929602,BA,Nordeste,1,3
2929701,BA,Nordeste,1,3
2929750,BA,Nordeste,1,3
2929800,BA,Nordeste,1,3
2929909,BA,Nordeste,1,3
2930006,BA,Nordeste,1,3
2930105,BA,Nordeste,1,3
2930154,BA,Nordeste,1,3
2930204,BA,Nordeste,1,3
2930303,BA,Nordeste,1,3
2930402,BA,Nordeste,1,3
2930501,BA,Nordeste,1,3
2930600,BA,Nordeste,1,3
2930709,BA,Nordeste,0,1
2930766,BA,Nordeste,1,3
2930774,BA,Nordeste,1,3
2930808,BA,Nordeste,1,3
2930907,BA,Nordeste,1,3
2931004,BA,Nordeste,1,3
2931053,BA,Nordeste,1,3
2931103,BA,Nordeste,1,3
2931202,BA,Nordeste,1,3
2931301,BA,Nordeste,1,3
2931350,BA,Nordeste,0,1
2931400,BA,Nordeste,1,3
2931509,BA,Nordeste,1,3
2931608,BA,Nordeste,1,2
2931707,BA,Nordeste,1,3
2931806,BA,Nordeste,1,2
2931905,BA,Nordeste,1,3
2932002,BA,Nordeste,1,3
2932101,BA,Nordeste,1,3
2932200,BA,Nordeste,1,3
2932309,BA,Nordeste,1,3
2932408,BA,Nordeste,1,3
2932457,BA,Nordeste,1,3
2932507,BA,Nordeste,1,3
2932606,BA,Nordeste,1,3
2932705,BA,Nordeste,1,3
2932804,BA,Nordeste,1,3
2932903,BA,Nordeste,1,3
2933000,BA,Nordeste,1,3
2933059,BA,Nordeste,1,3
2933109,BA,Nordeste,1,3
2933158,BA,Nordeste,1,3
2933174,BA,Nordeste,1,3
2933208,BA,Nordeste,1,3
2933257,BA,Nordeste,1,3
2933307,BA,Nordeste,0,1
2933406,BA,Nordeste,1,3
2933455,BA,Nordeste,1,3
2933505,BA,Nordeste,1,3
2933604,BA,Nordeste,1,3
3100104,MG,Sudeste,0,0
3100203,MG,Sudeste,0,0
3100302,MG,Sudeste,0,0
3100401,MG,Sudeste,1,0
3100500,MG,Sudeste,1,3
3100609,MG,Sudeste,1,3
3100708,MG,Sudeste,0,0
3100807,MG,Sudeste,0,0
3100906,MG,Sudeste,1,3
3101003,MG,Sudeste,1,3
3101102,MG,Sudeste,0,1
3101201,MG,Sudeste,0,0
3101300,MG,Sudeste,0,0
3101409,MG,Sudeste,0,1
3101508,MG,Sudeste,0,1
3101607,MG,Sudeste,0,1
3101631,MG,Sudeste,0,0
3101706,MG,Sudeste,1,3
3101805,MG,Sudeste,0,0
3101904,MG,Sudeste,0,0
3102001,MG,Sudeste,0,0
3102050,MG,Sudeste,0,0
3102100,MG,Sudeste,1,3
3102209,MG,Sudeste,1,3
3102308,MG,Sudeste,0,0
3102407,MG,Sudeste,1,3
3102506,MG,Sudeste,0,0
3102605,MG,Sudeste,0,1
3102704,MG,Sudeste,1,3
3102803,MG,Sudeste,0,0
3102852,MG,Sudeste,1,3
3102902,MG,Sudeste,0,0
3103009,MG,Sudeste,1,3
3103108,MG,Sudeste,0,0
3103207,MG,Sudeste,0,0
3103306,MG,Sudeste,0,0
3103405,MG,Sudeste,1,3
3103504,MG,Sudeste,0,1
3103603,MG,Sudeste,0,0
3103702,MG,Sudeste,1,3
3103751,MG,Sudeste,0,1
3103801,MG,Sudeste,0,1
3103900,MG,Sudeste,0,0
3104007,MG,Sudeste,0,1
3104106,MG,Sudeste,0,1
3104205,MG,Sudeste,0,1
3104304,MG,Sudeste,0,1
3104403,MG,Sudeste,0,0
3104452,MG,Sudeste,1,3
3104502,MG,Sudeste,1,3
3104601,MG,Sudeste,0,1
3104700,MG,Sudeste,1,3
3104809,MG,Sudeste,0,0
3104908,MG,Sudeste,0,0
3105004,MG,Sudeste,0,0
3105103,MG,Sudeste,0,0
3105202,MG,Sudeste,1,3
3105301,MG,Sudeste,0,1
3105400,MG,Sudeste,0,1
3105509,MG,Sudeste,0,0
3105608,MG,Sudeste,0,1
3105707,MG,Sudeste,1,3
3105905,MG,Sudeste,0,1
3106002,MG,Sudeste,0,1
3106101,MG,Sudeste,0,0
3106200,MG,Sudeste,0,1
3106309,MG,Sudeste,0,1
3106408,MG,Sudeste,0,0
3106507,MG,Sudeste,1,3
3106606,MG,Sudeste,1,2
3106655,MG,Sudeste,1,3
3106705,MG,Sudeste,0,1
3106804,MG,Sudeste,1,3
3106903,MG,Sudeste,0,1
3107000,MG,Sudeste,0,0
3107109,MG,Sudeste,0,1
3107208,MG,Sudeste,0,0
3107307,MG,Sudeste,0,1
3107406,MG,Sudeste,0,1
3107505,MG,Sudeste,0,0
3107604,MG,Sudeste,0,0
3107703,MG,Sudeste,0,0
3107802,MG,Sudeste,1,0
3107901,MG,Sudeste,0,0
3108008,MG,Sudeste,0,1
3108107,MG,Sudeste,0,0
3108206,MG,Sudeste,0,0
3108255,MG,Sudeste,1,3
3108305,MG,Sudeste,0,1
3108404,MG,Sudeste,0,0
3108503,MG,Sudeste,1,3
3108552,MG,Sudeste,0,0
3108602,MG,Sudeste,0,0
3108701,MG,Sudeste,1,3
3108800,MG,Sudeste,1,3
3108909,MG,Sudeste,0,0
3109006,MG,Sudeste,0,1
3109105,MG,Sudeste,0,0
3109204,MG,Sudeste,0,0
3109253,MG,Sudeste,1,0
3109303,MG,Sudeste,0,0
3109402,MG,Sudeste,1,0
3109451,MG,Sudeste,0,0
3109501,MG,Sudeste,0,0
3109600,MG,Sudeste,0,1
3109709,MG,Sudeste,0,1
3109808,MG,Sudeste,0,0
3109907,MG,Sudeste,0,1
3110004,MG,Sudeste,0,1
3110103,MG,Sudeste,1,3
3110202,MG,Sudeste,0,0
3110301,MG,Sudeste,0,0
3110400,MG,Sudeste,0,0
3110509,MG,Sudeste,0,1
3110608,MG,Sudeste,0,1
3110707,MG,Sudeste,0,0
3110806,MG,Sudeste,1,3
3110905,MG,Sudeste,0,1
3111002,MG,Sudeste,0,0
3111101,MG,Sudeste,0,0
3111150,MG,Sudeste,1,3
3111200,MG,Sudeste,0,1
3111309,MG,Sudeste,0,0
3111408,MG,Sudeste,0,0
3111507,MG,Sudeste,0,0
3111606,MG,Sudeste,0,0
3111705,MG,Sudeste,1,0
3111804,MG,Sudeste,0,1
3111903,MG,Sudeste,0,0
3112000,MG,Sudeste,0,0
3112059,MG,Sudeste,1,3
3112109,MG,Sudeste,1,0
3112208,MG,Sudeste,1,3
3112307,MG,Sudeste,1,3
3112406,MG,Sudeste,0,0
3112505,MG,Sudeste,0,1
3112604,MG,Sudeste,0,0
3112653,MG,Sudeste,1,3
3112703,MG,Sudeste,0,3
3112802,MG,Sudeste,0,1
3112901,MG,Sudeste,1,3
3113008,MG,Sudeste,1,3
3113107,MG,Sudeste,1,3
3113206,MG,Sudeste,0,0
3113305,MG,Sudeste,0,1
3113404,MG,Sudeste,0,1
3113503,MG,Sudeste,1,0
3113602,MG,Sudeste,0,1
3113701,MG,Sudeste,1,3
3113800,MG,Sudeste,0,0
3113909,MG,Sudeste,0,0
3114006,MG,Sudeste,0,0
3114105,MG,Sudeste,0,0
3114204,MG,Sudeste,0,1
3114303,MG,Sudeste,0,1
3114402,MG,Sudeste,0,0
3114501,MG,Sudeste,0,0
3114550,MG,Sudeste,0,0
3114600,MG,Sudeste,0,0
3114709,MG,Sudeste,0,0
3114808,MG,Sudeste,0,0
3114907,MG,Sudeste,0,0
3115003,MG,Sudeste,0,0
3115102,MG,Sudeste,0,0
3115201,MG,Sudeste,0,0
3115300,MG,Sudeste,0,1
3115359,MG,Sudeste,0,1
3115409,MG,Sudeste,1,3
3115458,MG,Sudeste,1,3
3115474,MG,Sudeste,1,3
3115508,MG,Sudeste,0,1
3115706,MG,Sudeste,0,0
3115805,MG,Sudeste,0,0
3115904,MG,Sudeste,0,0
3116001,MG,Sudeste,1,0
3116100,MG,Sudeste,1,3
3116159,MG,Sudeste,1,3
3116209,MG,Sudeste,0,0
3116308,MG,Sudeste,1,3
3116407,MG,Sudeste,0,0
3116506,MG,Sudeste,0,0
3116605,MG,Sudeste,0,1
3116704,MG,Sudeste,0,0
3116803,MG,Sudeste,1,3
3116902,MG,Sudeste,0,0
3117009,MG,Sudeste,1,3
3117108,MG,Sudeste,0,0
3117207,MG,Sudeste,0,0
3117306,MG,Sudeste,0,1
3117405,MG,Sudeste,1,0
3117504,MG,Sudeste,0,3
3117603,MG,Sudeste,0,0
3117702,MG,Sudeste,0,0
3117801,MG,Sudeste,0,1
3117836,MG,Sudeste,1,3
3117876,MG,Sudeste,0,1
3117900,MG,Sudeste,0,1
3118007,MG,Sudeste,0,1
3118106,MG,Sudeste,1,3
3118205,MG,Sudeste,0,1
3118304,MG,Sudeste,0,1
3118403,MG,Sudeste,0,0
3118502,MG,Sudeste,0,0
3118601,MG,Sudeste,0,1
3118700,MG,Sudeste,0,0
3118809,MG,Sudeste,1,3
3118908,MG,Sudeste,0,0
3119005,MG,Sudeste,0,0
3119104,MG,Sudeste,0,1
3119203,MG,Sudeste,1,3
3119302,MG,Sudeste,0,0
3119401,MG,Sudeste,0,1
3119500,MG,Sudeste,1,3
3119609,MG,Sudeste,0,0
3119708,MG,Sudeste,0,0
3119807,MG,Sudeste,0,0
3119906,MG,Sudeste,0,0
3119955,MG,Sudeste,0,1
3120003,MG,Sudeste,1,3
3120102,MG,Sudeste,0,0
3120151,MG,Sudeste,1,3
3120201,MG,Sudeste,0,0
3120300,MG,Sudeste,1,3
3120409,MG,Sudeste,0,0
3120508,MG,Sudeste,0,0
3120607,MG,Sudeste,0,0
3120706,MG,Sudeste,0,0
3120805,MG,Sudeste,0,0
3120839,MG,Sudeste,0,0
3120870,MG,Sudeste,1,3
3120904,MG,Sudeste,0,1
3121001,MG,Sudeste,0,0
3121100,MG,Sudeste,0,0
3121209,MG,Sudeste,0,0
3121258,MG,Sudeste,0,1
3121308,MG,Sudeste,0,0
3121407,MG,Sudeste,0,0
3121506,MG,Sudeste,0,0
3121605,MG,Sudeste,0,1
3121704,MG,Sudeste,1,3
3121803,MG,Sudeste,0,0
3121902,MG,Sudeste,0,0
3122009,MG,Sudeste,1,3
3122108,MG,Sudeste,0,0
3122207,MG,Sudeste,0,0
3122306,MG,Sudeste,0,1
3122355,MG,Sudeste,1,3
3122405,MG,Sudeste,0,0
3122454,MG,Sudeste,1,3
3122470,MG,Sudeste,0,0
3122504,MG,Sudeste,0,1
3122603,MG,Sudeste,1,3
3122702,MG,Sudeste,0,1
3122801,MG,Sudeste,0,0
3122900,MG,Sudeste,0,0
3123007,MG,Sudeste,0,1
3123106,MG,Sudeste,1,3
3123205,MG,Sudeste,0,1
3123304,MG,Sudeste,0,0
3123403,MG,Sudeste,0,0
3123502,MG,Sudeste,0,0
3123528,MG,Sudeste,1,3
3123601,MG,Sudeste,0,0
3123700,MG,Sudeste,0,0
3123809,MG,Sudeste,0,0
3123858,MG,Sudeste,0,0
3123908,MG,Sudeste,0,0
3124005,MG,Sudeste,1,0
3124104,MG,Sudeste,0,1
3124203,MG,Sudeste,0,0
3124302,MG,Sudeste,1,3
3124401,MG,Sudeste,0,0
3124500,MG,Sudeste,0,0
3124609,MG,Sudeste,0,0
3124708,MG,Sudeste,0,0
3124807,MG,Sudeste,0,0
3124906,MG,Sudeste,0,0
3125002,MG,Sudeste,0,1
3125101,MG,Sudeste,0,1
3125200,MG,Sudeste,0,0
3125309,MG,Sudeste,0,0
3125408,MG,Sudeste,1,3
3125507,MG,Sudeste,0,0
3125606,MG,Sudeste,1,3
